test_id	gene_id	gene	locus	sample_1	sample_2	status	value_1	value_2	log2(fold_change)	test_stat	p_value	q_value	significant
TCONS_00001454	XLOC_000883	MFSD12	chr19:3538262-3557571	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001455	XLOC_000884	TBXA2R	chr19:3594503-3606831	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001456	XLOC_000884	TBXA2R	chr19:3594503-3606831	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001457	XLOC_000885	C19orf29	chr19:3607244-3626813	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001458	XLOC_000885	C19orf29	chr19:3607244-3626813	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001459	XLOC_000886	PIP5K1C	chr19:3630178-3700477	Adrena	Brain	NOTEST	14.7934	0	-inf	0	1	1	no
TCONS_00001460	XLOC_000886	PIP5K1C	chr19:3630178-3700477	Adrena	Brain	NOTEST	0.180269	0	-inf	0	1	1	no
TCONS_00001461	XLOC_000887	APBA3	chr19:3750770-3761673	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001462	XLOC_000888	RAX2	chr19:3769088-3772219	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001463	XLOC_000889	MATK	chr19:3777966-3801810	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001464	XLOC_000889	MATK	chr19:3777966-3801810	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001465	XLOC_000889	MATK	chr19:3777966-3801810	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001466	XLOC_000890	ZFR2	chr19:3804021-3869027	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001467	XLOC_000890	ZFR2	chr19:3804021-3869027	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001468	XLOC_000890	ZFR2	chr19:3804021-3869027	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001469	XLOC_000891	DAPK3	chr19:3958451-3969826	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001470	XLOC_000892	MIR637	chr19:3958451-3969826	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001471	XLOC_000893	EEF2	chr19:3976053-3985461	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001472	XLOC_000894	SNORD37	chr19:3976053-3985461	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001473	XLOC_000895	ZBTB7A	chr19:4045215-4066816	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001474	XLOC_000896	MAP2K2	chr19:4090319-4124126	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001475	XLOC_000897	SIRT6	chr19:4174105-4182596	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001476	XLOC_000897	SIRT6	chr19:4174105-4182596	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001477	XLOC_000898	TMIGD2	chr19:4292224-4302428	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001478	XLOC_000898	TMIGD2	chr19:4292224-4302428	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001479	XLOC_000899	STAP2	chr19:4324039-4338847	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001480	XLOC_000899	STAP2	chr19:4324039-4338847	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001481	XLOC_000900	SH3GL1	chr19:4360363-4400565	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001482	XLOC_000900	SH3GL1	chr19:4360363-4400565	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001483	XLOC_000900	SH3GL1	chr19:4360363-4400565	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001484	XLOC_000901	UBXN6	chr19:4445002-4457791	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001485	XLOC_000901	UBXN6	chr19:4445002-4457791	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001486	XLOC_000902	PLIN4	chr19:4472254-4517716	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001487	XLOC_000903	PLIN5	chr19:4522543-4535208	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001488	XLOC_000904	LRG1	chr19:4537226-4540036	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001489	XLOC_000905	SEMA6B	chr19:4542599-4559771	Adrena	Brain	NOTEST	12.8052	0	-inf	0	1	1	no
TCONS_00001490	XLOC_000906	C19orf10	chr19:4657556-4670415	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001491	XLOC_000907	DPP9	chr19:4675243-4723855	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001492	XLOC_000908	TICAM1	chr19:4815935-4831754	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001493	XLOC_000909	PLIN3	chr19:4838345-4867780	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001494	XLOC_000909	PLIN3	chr19:4838345-4867780	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001495	XLOC_000909	PLIN3	chr19:4838345-4867780	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001496	XLOC_000909	PLIN3	chr19:4838345-4867780	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001497	XLOC_000910	ARRDC5	chr19:4890448-4902879	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001498	XLOC_000911	PTPRS	chr19:5205518-5340814	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001499	XLOC_000911	PTPRS	chr19:5205518-5340814	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001500	XLOC_000911	PTPRS	chr19:5205518-5340814	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001501	XLOC_000911	PTPRS	chr19:5205518-5340814	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001502	XLOC_000911	PTPRS	chr19:5205518-5340814	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001503	XLOC_000912	PLAC2	chr19:5558177-5568005	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001504	XLOC_000913	SAFB2	chr19:5587009-5622938	Adrena	Brain	NOTEST	7.68558	0	-inf	0	1	1	no
TCONS_00001505	XLOC_000914	C19orf70	chr19:5678432-5680911	Adrena	Brain	NOTEST	34.3858	0	-inf	0	1	1	no
TCONS_00001506	XLOC_000915	LONP1	chr19:5691844-5720176	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001507	XLOC_000916	PRR22	chr19:5782970-5784776	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001508	XLOC_000917	DUS3L	chr19:5785152-5791249	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001509	XLOC_000917	DUS3L	chr19:5785152-5791249	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001510	XLOC_000918	FUT6	chr19:5830636-5839742	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001511	XLOC_000918	FUT6	chr19:5830636-5839742	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001512	XLOC_000919	FUT3	chr19:5842898-5851485	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001513	XLOC_000919	FUT3	chr19:5842898-5851485	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001514	XLOC_000919	FUT3	chr19:5842898-5851485	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001515	XLOC_000919	FUT3	chr19:5842898-5851485	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001516	XLOC_000920	FUT5	chr19:5865836-5870551	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001517	XLOC_000921	NDUFA11	chr19:5891286-5904024	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001518	XLOC_000921	NDUFA11	chr19:5891286-5904024	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001519	XLOC_000921	NDUFA11	chr19:5891286-5904024	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001520	XLOC_000922	RANBP3	chr19:5914192-5978320	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001521	XLOC_000922	RANBP3	chr19:5914192-5978320	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001522	XLOC_000922	RANBP3	chr19:5914192-5978320	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001523	XLOC_000923	RFX2	chr19:5978413-6110664	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001524	XLOC_000923	RFX2	chr19:5978413-6110664	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001525	XLOC_000924	MLLT1	chr19:6210391-6279959	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001526	XLOC_000925	ACER1	chr19:6306509-6333640	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001527	XLOC_000926	PSPN	chr19:6375304-6375860	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001528	XLOC_000927	GTF2F1	chr19:6379579-6393291	Adrena	Brain	NOTEST	40.7889	0	-inf	0	1	1	no
TCONS_00001529	XLOC_000928	KHSRP	chr19:6413118-6424822	Adrena	Brain	NOTEST	0	9.69487	inf	0	1	1	no
TCONS_00001530	XLOC_000928	MIR3940	chr19:6413118-6424822	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001531	XLOC_000929	SLC25A41	chr19:6426047-6433790	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001532	XLOC_000930	SLC25A23	chr19:6440074-6459781	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001533	XLOC_000931	DENND1C	chr19:6464259-6481798	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001534	XLOC_000932	TUBB4A	chr19:6494329-6502330	Adrena	Brain	NOTEST	0	255.138	inf	0	1	1	no
TCONS_00001535	XLOC_000933	CD70	chr19:6585849-6591163	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001536	XLOC_000934	TNFSF14	chr19:6663147-6670599	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001537	XLOC_000934	TNFSF14	chr19:6663147-6670599	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001538	XLOC_000935	C3	chr19:6677845-6720662	Adrena	Brain	NOTEST	14.6618	0	-inf	0	1	1	no
TCONS_00001539	XLOC_000936	GPR108	chr19:6729924-6737633	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001540	XLOC_000937	SH2D3A	chr19:6752172-6767523	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001541	XLOC_000938	EMR4P	chr19:6952510-6990857	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001542	XLOC_000939	FLJ25758	chr19:7004963-7006426	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001543	XLOC_000940	MBD3L4	chr19:7037754-7040184	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001544	XLOC_000941	MBD3L3	chr19:7056215-7058645	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001545	XLOC_000942	INSR	chr19:7112265-7294011	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001546	XLOC_000942	INSR	chr19:7112265-7294011	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001547	XLOC_000943	LOC100128573	chr19:7537722-7538247	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001548	XLOC_000944	PEX11G	chr19:7541760-7553905	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001549	XLOC_000945	XAB2	chr19:7684410-7694439	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001550	XLOC_000946	PCP2	chr19:7694670-7698570	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001551	XLOC_000947	FCER2	chr19:7753642-7767032	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001552	XLOC_000947	FCER2	chr19:7753642-7767032	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001553	XLOC_000947	FCER2	chr19:7753642-7767032	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001554	XLOC_000948	CLEC4G	chr19:7793842-7797057	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001555	XLOC_000948	CLEC4G	chr19:7793842-7797057	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001556	XLOC_000949	CD209	chr19:7804880-7812464	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001557	XLOC_000949	CD209	chr19:7804880-7812464	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001558	XLOC_000949	CD209	chr19:7804880-7812464	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001559	XLOC_000949	CD209	chr19:7804880-7812464	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001560	XLOC_000949	CD209	chr19:7804880-7812464	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001561	XLOC_000949	CD209	chr19:7804880-7812464	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001562	XLOC_000949	CD209	chr19:7804880-7812464	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001563	XLOC_000949	CD209	chr19:7804880-7812464	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001564	XLOC_000949	CD209	chr19:7804880-7812464	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001565	XLOC_000950	FLJ22184	chr19:7933604-7939326	Adrena	Brain	NOTEST	0	6.84767	inf	0	1	1	no
TCONS_00001566	XLOC_000951	LOC388499	chr19:7943516-7945117	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001567	XLOC_000952	CTXN1	chr19:7989380-7991051	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001568	XLOC_000953	TIMM44	chr19:7991602-8008708	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001569	XLOC_000954	ELAVL1	chr19:8023456-8070529	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001570	XLOC_000955	FBN3	chr19:8130286-8212385	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001571	XLOC_000956	CD320	chr19:8367010-8373240	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001572	XLOC_000956	CD320	chr19:8367010-8373240	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001573	XLOC_000957	NDUFA7	chr19:8376183-8386280	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001574	XLOC_000958	KANK3	chr19:8387467-8408146	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001575	XLOC_000959	LOC100507567	chr19:8439259-8469317	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001576	XLOC_000960	PRAM1	chr19:8554939-8567538	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001577	XLOC_000961	ZNF414	chr19:8575461-8579048	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001578	XLOC_000961	ZNF414	chr19:8575461-8579048	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001579	XLOC_000962	MYO1F	chr19:8585673-8642331	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001580	XLOC_000963	ADAMTS10	chr19:8645125-8675588	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001581	XLOC_000964	ACTL9	chr19:8807750-8809172	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001582	XLOC_000965	ZNF558	chr19:8920381-8933565	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001583	XLOC_000966	MUC16	chr19:8959519-9092018	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001584	XLOC_000967	OR7G2	chr19:9212944-9213982	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001585	XLOC_000968	OR7G1	chr19:9225503-9226439	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001586	XLOC_000969	OR7G3	chr19:9236687-9237626	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001587	XLOC_000970	OR7D4	chr19:9324525-9325547	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001588	XLOC_000971	ZNF699	chr19:9405985-9415795	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001589	XLOC_000972	ZNF266	chr19:9523270-9546234	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001590	XLOC_000972	ZNF266	chr19:9523270-9546234	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001591	XLOC_000973	ZNF560	chr19:9577030-9609279	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001592	XLOC_000974	ZNF426	chr19:9638680-9649303	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001593	XLOC_000975	ZNF121	chr19:9676291-9695209	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001594	XLOC_000976	ZNF561	chr19:9718001-9731916	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001595	XLOC_000977	ZNF562	chr19:9759337-9785776	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001596	XLOC_000977	ZNF562	chr19:9759337-9785776	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001597	XLOC_000977	ZNF562	chr19:9759337-9785776	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001598	XLOC_000978	ZNF812	chr19:9800813-9811493	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001599	XLOC_000979	ZNF846	chr19:9868150-9879410	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001600	XLOC_000980	FBXL12	chr19:9920942-9929731	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001601	XLOC_000981	OLFM2	chr19:9964393-10047070	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001602	XLOC_000982	COL5A3	chr19:10070236-10121147	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001603	XLOC_000983	ANGPTL6	chr19:10196805-10213425	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001604	XLOC_000984	EIF3G	chr19:10216898-10230599	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001605	XLOC_000985	DNMT1	chr19:10244021-10305755	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001606	XLOC_000985	DNMT1	chr19:10244021-10305755	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001607	XLOC_000986	S1PR2	chr19:10332108-10341948	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001608	XLOC_000987	ZGLP1	chr19:10415478-10420233	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001609	XLOC_000988	FDX1L	chr19:10420890-10426691	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001610	XLOC_000989	RAVER1	chr19:10426888-10444314	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001611	XLOC_000990	ICAM3	chr19:10444451-10450345	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001612	XLOC_000991	TYK2	chr19:10461203-10491248	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001613	XLOC_000992	CDC37	chr19:10501808-10514271	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001614	XLOC_000992	MIR1181	chr19:10501808-10514271	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001615	XLOC_000993	KEAP1	chr19:10596795-10614054	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001616	XLOC_000993	KEAP1	chr19:10596795-10614054	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001617	XLOC_000994	S1PR5	chr19:10623417-10628668	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001618	XLOC_000994	S1PR5	chr19:10623417-10628668	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001619	XLOC_000995	KRI1	chr19:10654646-10676702	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001620	XLOC_000996	CDKN2D	chr19:10677137-10679655	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001621	XLOC_000996	CDKN2D	chr19:10677137-10679655	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001622	XLOC_000997	AP1M2	chr19:10683346-10697991	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001623	XLOC_000998	LOC147727	chr19:10762537-10764548	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001624	XLOC_000999	MIR199A1	chr19:10828728-10942586	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001625	XLOC_001000	TMED1	chr19:10943113-10946983	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001626	XLOC_001001	YIPF2	chr19:10982252-11039357	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001627	XLOC_001002	SPC24	chr19:11257830-11266484	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001628	XLOC_001003	KANK2	chr19:11274942-11308243	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001629	XLOC_001003	KANK2	chr19:11274942-11308243	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001630	XLOC_001004	DOCK6	chr19:11309968-11373168	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001631	XLOC_001005	RAB3D	chr19:11406823-11450344	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001632	XLOC_001006	TMEM205	chr19:11453451-11456981	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001633	XLOC_001006	TMEM205	chr19:11453451-11456981	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001634	XLOC_001006	TMEM205	chr19:11453451-11456981	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001635	XLOC_001007	EPOR	chr19:11487880-11495018	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001636	XLOC_001007	EPOR	chr19:11487880-11495018	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001637	XLOC_001008	RGL3	chr19:11504731-11530018	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001638	XLOC_001008	RGL3	chr19:11504731-11530018	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001639	XLOC_001009	CCDC151	chr19:11531271-11545980	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001640	XLOC_001010	ELAVL3	chr19:11562142-11591803	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001641	XLOC_001010	ELAVL3	chr19:11562142-11591803	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001642	XLOC_001011	ZNF653	chr19:11594241-11639987	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001643	XLOC_001011	ZNF653	chr19:11594241-11639987	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001644	XLOC_001011	ZNF653	chr19:11594241-11639987	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001645	XLOC_001011	ZNF653	chr19:11594241-11639987	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001646	XLOC_001011	ZNF653	chr19:11594241-11639987	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001647	XLOC_001011	ECSIT	chr19:11594241-11639987	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001648	XLOC_001011	ECSIT	chr19:11594241-11639987	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001649	XLOC_001011	ECSIT	chr19:11594241-11639987	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001650	XLOC_001011	ECSIT	chr19:11594241-11639987	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001651	XLOC_001012	ELOF1	chr19:11663857-11670051	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001652	XLOC_001013	ACP5	chr19:11685474-11689801	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001653	XLOC_001013	ACP5	chr19:11685474-11689801	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001654	XLOC_001013	ACP5	chr19:11685474-11689801	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001655	XLOC_001013	ACP5	chr19:11685474-11689801	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001656	XLOC_001014	ZNF823	chr19:11832079-11849760	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001657	XLOC_001015	ZNF433	chr19:12125531-12146525	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001658	XLOC_001016	ZNF878	chr19:12154619-12163782	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001659	XLOC_001017	ZNF20	chr19:12242167-12267546	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001660	XLOC_001017	ZNF20	chr19:12242167-12267546	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001661	XLOC_001017	ZNF625-ZNF20	chr19:12242167-12267546	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001662	XLOC_001017	ZNF625-ZNF20	chr19:12242167-12267546	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001663	XLOC_001017	ZNF625-ZNF20	chr19:12242167-12267546	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001664	XLOC_001017	ZNF625	chr19:12242167-12267546	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001665	XLOC_001017	ZNF625	chr19:12242167-12267546	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001666	XLOC_001018	ZNF44	chr19:12382624-12405714	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001667	XLOC_001018	ZNF44	chr19:12382624-12405714	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001668	XLOC_001019	ZNF563	chr19:12428303-12444534	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001669	XLOC_001020	ZNF442	chr19:12460184-12476475	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
TCONS_00001670	XLOC_001021	ZNF799	chr19:12500827-12512088	Adrena	Brain	NOTEST	0	0	0	0	1	1	no
